Group	PFAM_PROPHANE	PFAM_MANTIS	KO_MANTIS	KO_MANTIS_CONSENSUS	GP_DB2Metagenome_F08	GP_DB2Metagenome_F06	GP_DB2Metagenome_F07	GP_DB2Metagenome_F01	MPA_DB2Metagenome_F08	MPA_DB2Metagenome_F06	MPA_DB2Metagenome_F07	MPA_DB2Metagenome_F01	MQ_DB2Metagenome_F08	MQ_DB2Metagenome_F06	MQ_DB2Metagenome_F07	MQ_DB2Metagenome_F01	PD_DB2Metagenome_F08	PD_DB2Metagenome_F06	PD_DB2Metagenome_F07	PD_DB2Metagenome_F01
k99_190073_1	PF00512;	PF00512;	K14489;K15850;K15859;K03388;K02658;K02657;K13246;K13924;K02490;K14978;K19622;K02488;K02487;K02486;K10819;K02485;K03497;K02484;K02483;K02482;K20971;K20972;K13293;K21025;K13490;K07216;K20975;K03415;K20973;K02489;K03413;K20974;K11231;K11233;K02282;K11355;K07648;K01584;K03320;K14509;K02030;K06596;K03408;K03407;K07720;K10909;K00575;K07647;K13587;K16455;K11527;K11526;K13589;K11443;K10916;K19690;K19691;K07719;K19692;K10715;K22010;K06147;K07675;K07315;K07678;K01733;K07677;K07679;	K20973	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_14992_2	-;	PF00298;	K02867;	K02867	22.0	36.0	52.0	18.0	5.0	12.0	13.0	2.0	2.0	10.0	50.0	2.0	18.0	42.0	72.0	8.0
k99_42782_2	PF01443;		K19781;K03657;K10300;	K03657	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_127392_8_k99_250433_1	PF03830;-;	PF03830;PF03609;PF03613;PF03610;PF03830;	K19507;K02794;K02793;K17465;K11195;K02769;K02813;K02745;K10984;K19507;K02794;K02793;K17465;K11195;K02769;K02813;K02745;K10984;	K02794K02794	0.0	2.0	6.0	12.0	0.0	1.0	3.0	1.0	0.0	4.0	6.0	0.0	0.0	2.0	4.0	8.0
k99_71186_7	PF00483;		K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;	K00975	0.0	8.0	14.0	2.0	0.0	3.0	3.0	1.0	0.0	4.0	14.0	4.0	0.0	6.0	14.0	2.0
k99_143584_1_k99_250136_14_k99_40454_9_k99_40774_7_k99_97822_1_k99_98001_4	-;-;-;PF01658;-;-;	PF07994;PF07994;PF07994;PF07994;PF07994;PF07994;	K01858;K01858;K01858;K01858;K01858;K01858;	K01858K01858K01858K01858K01858K01858	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
k99_167673_2_k99_188994_4_k99_212607_3_k99_218813_9_k99_55498_1	PF08659;-;-;-;-;		K01784;K12448;K17947;K08679;K01784;K12448;K17947;K08679;K01784;K12448;K17947;K08679;K01784;K12448;K17947;K08679;K01784;K12448;K17947;K08679;	K01784K01784K01784K01784K01784	18.0	30.0	26.0	96.0	3.0	8.0	5.0	31.0	6.0	16.0	22.0	28.0	10.0	30.0	26.0	68.0
k99_139574_207_k99_179880_1	-;-;	PF09424;PF09424;	K09117;K09117;	K09117K09117	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	4.0
k99_186751_19	-;		K11645;	K11645	12.0	6.0	4.0	0.0	2.0	2.0	0.0	0.0	0.0	4.0	6.0	0.0	6.0	6.0	6.0	0.0
k99_35616_1_k99_35629_1	-;-;		K00383;K04283;K00383;K04283;	K00383K00383	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0
k99_134502_1_k99_134505_1_k99_225449_16_k99_39984_1	-;PF02824;PF00587;-;		K01880;K01881;K01868;K00876;K01889;K01880;K01881;K01868;K00876;K01889;K01880;K01881;K01868;K00876;K01889;K01880;K01881;K01868;K00876;K01889;	K01868K01868K01868K01868	8.0	14.0	20.0	26.0	0.0	6.0	8.0	8.0	0.0	10.0	20.0	8.0	10.0	26.0	30.0	68.0
k99_206464_7	-;	PF02800;PF00044;	K01596;K00134;K03340;K03472;K00150;	K00134	60.0	170.0	292.0	172.0	13.0	81.0	133.0	30.0	8.0	66.0	230.0	18.0	34.0	208.0	332.0	100.0
k99_206464_8	-;	PF00162;	K00927;K01803;	K00927	90.0	116.0	182.0	162.0	17.0	48.0	78.0	61.0	14.0	44.0	164.0	46.0	56.0	132.0	216.0	166.0
k99_186561_1	-;	PF00347;	K02933;	K02933	0.0	4.0	4.0	10.0	0.0	1.0	1.0	4.0	0.0	2.0	2.0	6.0	0.0	2.0	2.0	8.0
k99_139720_2_k99_161178_1_k99_249756_19_k99_5849_12	PF02773;PF02773;-;PF00438;	PF02773;PF02773;PF00438;PF02773;PF02772;PF00438;PF02773;PF02772;	K13140;K00789;K13140;K00789;K13140;K00789;K13140;K00789;	K00789K00789K00789K00789	8.0	26.0	46.0	24.0	2.0	7.0	19.0	7.0	2.0	12.0	42.0	12.0	4.0	22.0	38.0	34.0
k99_76570_4	-;	PF02565;	K03474;K03584;	K03584	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_40139_62	PF12838;	PF00248;	K07079;	K07079	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
k99_107207_4_k99_190921_2_k99_21273_1_k99_81430_2	-;PF01232;PF01232;-;		K00045;K00041;K00040;K00009;K00007;K00854;K19633;K00045;K00041;K00040;K00009;K00007;K00854;K19633;K00045;K00041;K00040;K00009;K00007;K00854;K19633;K00045;K00041;K00040;K00009;K00007;K00854;K19633;	K00041K00041K00041K00041	8.0	2.0	8.0	56.0	2.0	1.0	0.0	21.0	0.0	2.0	4.0	22.0	4.0	2.0	4.0	48.0
k99_234379_1_k99_97236_1	PF13407;PF13377;	PF02653;PF00532;PF00005;PF02653;PF00532;PF00005;	K10540;K10540;	K10540K10540	2.0	4.0	6.0	0.0	0.0	2.0	3.0	0.0	0.0	4.0	10.0	0.0	0.0	2.0	4.0	0.0
k99_110531_2_k99_217959_47_k99_224964_2_k99_234838_1_k99_249866_5_k99_74078_48_k99_79193_5	-;-;PF03613;-;-;PF03613;PF00589;	PF07980;PF03609;PF03613;PF03830;PF07980;PF03609;PF03613;PF03830;PF00589;	K21572;K00857;K02796;K02795;K02771;K17467;K19509;K02815;K10986;K02747;K21572;K00857;K02796;K02795;K02771;K17467;K19509;K02815;K10986;K02747;	K21572K02747K21572K02747	6.0	2.0	6.0	16.0	1.0	0.0	1.0	2.0	0.0	0.0	4.0	0.0	2.0	0.0	2.0	2.0
O15014	unclassified;				0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_12680_1_k99_12914_3_k99_217811_6_k99_226639_1_k99_252629_19_k99_28687_18	PF00829;unclassified;PF00829;PF00829;-;unclassified;		K02888;K02888;K02888;K02888;K02888;K02888;	K02888K02888K02888K02888K02888K02888	10.0	2.0	14.0	12.0	3.0	0.0	5.0	5.0	2.0	0.0	6.0	0.0	6.0	0.0	12.0	18.0
k99_182842_3_k99_225126_33_k99_255703_1	-;-;-;	PF10369;	K04767;K07507;K16785;K00003;K01653;K04767;K07507;K16785;K00003;K01653;K04767;K07507;K16785;K00003;K01653;	K01653K01653K01653	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0
k99_118045_3_k99_183885_3_k99_236567_1_k99_86935_2	-;-;-;-;	PF00573;PF00573;	K02926;K16193;K02926;K16193;	K02926K02926	0.0	8.0	26.0	14.0	0.0	3.0	8.0	6.0	0.0	6.0	22.0	2.0	0.0	6.0	20.0	28.0
k99_173795_5_k99_182418_79_k99_53294_8	-;-;-;	PF09579;PF09579;PF09579;			0.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0
k99_129233_3_k99_195912_1	-;PF00266;		K12591;K00831;	K00831	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0
O15031	-;				0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_110336_1_k99_74638_11	-;-;		K02946;K02946;	K02946K02946	6.0	66.0	112.0	28.0	1.0	29.0	51.0	7.0	0.0	30.0	114.0	10.0	6.0	74.0	108.0	38.0
k99_53561_1	-;	PF06580;	K11525;K08082;K02484;K02660;K11617;K07718;K02482;K07654;K01768;K03406;K07653;K07315;K05874;K17292;K02478;	K07718	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
k99_133508_14_k99_58677_66	-;-;	PF00416;PF00416;	K00942;K02952;K00942;K02952;	K02952K02952	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	8.0	0.0	2.0	0.0
k99_189383_9	-;		K01751;	K01751	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	4.0	0.0
k99_182274_20	PF01293;	PF01293;	K01610;	K01610	88.0	144.0	314.0	246.0	16.0	61.0	127.0	64.0	16.0	62.0	248.0	86.0	38.0	128.0	292.0	190.0
A0A087WWH0_A0A087WXM6_A0A0A0MRF8_A0A0A6YYL6_J3KRB3_J3KRX5_J3QLC8_J3QQT2_J3QS96_P18621	PF00237;PF00237;-;-;-;-;-;-;-;-;				0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_2175_5	-;				0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_151841_3_k99_213849_4_k99_242590_120_k99_25758_3	PF16226;PF02699;-;PF02881;	DUF4885;PF16226;PF02699;	K03210;K03110;K07452;K03110;K07452;	K03210K03110K03110	0.0	4.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0
k99_126029_2_k99_246890_3	-;PF05167;	UPF0210;UPF0210;	K09157;K09157;	K09157K09157	0.0	10.0	16.0	12.0	0.0	5.0	5.0	4.0	0.0	6.0	6.0	6.0	4.0	12.0	16.0	12.0
A0A0A0MSQ0_C9JAM8_P13796_P13797	-;PF11971;PF13202;-;				0.0	0.0	0.0	20.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	20.0
k99_193107_3	PF00206;		K01679;K01744;	K01744	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_158795_1_k99_55294_31	-;PF00181;	PF00181;PF00181;	K02886;K02886;	K02886K02886	12.0	40.0	92.0	0.0	1.0	7.0	22.0	0.0	2.0	12.0	94.0	0.0	10.0	32.0	76.0	0.0
k99_189659_9	PF03894;		K01621;	K01621	0.0	14.0	30.0	14.0	0.0	9.0	13.0	2.0	0.0	6.0	24.0	2.0	0.0	26.0	30.0	10.0
k99_132106_2	-;				0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_131268_1	-;	PF01558;	K00175;K00187;K00170;K03737;K18356;K00169;K19071;	K03737	136.0	136.0	278.0	164.0	28.0	66.0	121.0	44.0	12.0	66.0	222.0	30.0	84.0	150.0	314.0	140.0
k99_170680_4_k99_202104_3_k99_206122_1_k99_20840_1_k99_210748_4_k99_211713_1_k99_219698_3_k99_227421_1_k99_235432_8_k99_248158_2_k99_39501_25_k99_61555_24_k99_65112_20_k99_68562_1_k99_95130_1	PF12837;-;PF04851;-;unclassified;-;PF06935;unclassified;PF00072;-;-;PF00795;-;PF10531;PF02637;	PF00270;PF00270;DUF1284;PF06935;PF02637;	K17998;K15022;K18005;K14127;K00122;K00244;K18331;K00335;K05587;K22339;K00124;K00355;K00334;K05592;K11927;K03581;K05592;K11927;K03581;K17998;K15022;K18005;K14127;K00122;K00244;K18331;K00335;K05587;K22339;K00124;K00355;K00334;K17998;K15022;K18005;K14127;K00122;K00244;K18331;K00335;K05587;K22339;K00124;K00355;K00334;K09706;K19694;K01673;K01464;K01465;K01305;K06015;K02823;K14977;K01466;K01506;K17998;K15022;K18005;K14127;K00122;K00244;K18331;K00335;K05587;K22339;K00124;K00355;K00334;K17998;K15022;K18005;K14127;K00122;K00244;K18331;K00335;K05587;K22339;K00124;K00355;K00334;	K05587K05592K05592K18331K22339K09706K19694K01465K01506K18331K18331	0.0	8.0	16.0	4.0	0.0	2.0	4.0	2.0	0.0	4.0	14.0	0.0	0.0	6.0	38.0	4.0
k99_133567_4_k99_191226_2_k99_224470_1_k99_253527_1_k99_4096_1_k99_46783_2	-;-;-;-;-;PF14057;	PF14057;PF14057;	K17316;K10241;K17238;K10121;K15771;K17235;K17312;K15770;K10228;K10189;K10201;K10109;K02054;K17242;K17327;K10193;K17245;K17322;K10237;K10118;K10233;K10234;K02026;K02025;K05814;K17330;	K02025	58.0	152.0	268.0	50.0	10.0	56.0	99.0	24.0	12.0	48.0	184.0	16.0	28.0	120.0	224.0	36.0
k99_177664_4_k99_76234_10	-;-;		K01923;K01945;K01588;K01923;K01945;K01588;	K01588K01588	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_108581_104	-;				56.0	202.0	330.0	140.0	10.0	82.0	131.0	28.0	10.0	52.0	192.0	30.0	36.0	192.0	342.0	52.0
k99_176038_1	-;		K13034;K20032;K01738;K01580;K20553;K01697;K10357;	K01697	8.0	16.0	18.0	20.0	2.0	8.0	9.0	5.0	4.0	6.0	26.0	4.0	6.0	32.0	36.0	44.0
k99_108581_103	-;		K13819;K15790;K00566;K04488;	K04488	26.0	24.0	56.0	36.0	3.0	13.0	23.0	13.0	4.0	6.0	30.0	22.0	16.0	30.0	66.0	32.0
k99_182519_76	PF13588;		K07504;	K07504	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
k99_244493_30	-;		K02117;	K02117	2.0	10.0	12.0	8.0	0.0	3.0	5.0	3.0	0.0	8.0	14.0	4.0	2.0	10.0	20.0	12.0
k99_202488_56_k99_212417_3_k99_97773_24	PF00120;PF05188;PF00120;	PF00120;PF12437;PF01624;PF05188;PF05192;PF00488;PF00120;PF12437;	K01915;K03555;K01915;	K01915K03555K01915	18.0	68.0	146.0	96.0	3.0	28.0	62.0	34.0	2.0	22.0	94.0	22.0	10.0	80.0	152.0	100.0
k99_194177_2	PF00044;	PF02800;PF00044;	K01596;K00134;K03340;K03472;K00150;	K00134	68.0	152.0	316.0	160.0	13.0	62.0	119.0	41.0	10.0	46.0	172.0	28.0	36.0	196.0	338.0	134.0
Q30KQ5	-;				0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_80521_1	-;	PF00754;PF07554;PF01055;	K07407;K05988;K01176;K01187;K01811;K15922;K18820;K22307;K01205;K20844;	K01811K18820	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_142900_196_k99_226221_2_k99_523_3	-;PF03960;unclassified;	PF03960;PF03960;	K03741;K00537;K11811;K16509;K04069;K05521;K03741;K00537;K11811;K16509;K04069;K05521;	K00537K00537	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_123161_4_k99_139411_4_k99_152440_4_k99_157744_3_k99_167264_2_k99_173770_1_k99_190684_1_k99_192282_2_k99_211676_37_k99_246078_9_k99_259952_2_k99_28844_5_k99_29838_16_k99_43899_2_k99_56092_2_k99_60696_4_k99_61290_2_k99_7800_9_k99_81928_6_k99_85438_1_k99_96372_13	PF02687;PF00298;PF00298;-;PF00298;-;PF00298;-;-;-;unclassified;PF00298;-;-;PF00298;PF03946;PF00298;-;-;PF00298;-;	PF00298;PF00298;PF00298;PF00298;PF00298;PF00298;PF00298;PF00298;PF00298;PF00298;PF00298;PF00298;PF00298;PF00298;PF00298;PF00298;PF00298;	K12056;K12684;K12472;K10953;K12257;K02004;K01421;K01992;K05802;K22051;K06994;K03406;K21449;K02867;K02867;K02867;K02867;K02867;K02867;K02867;K02867;K02867;K02867;K02867;K02867;K02867;K02867;K02867;K02867;K02867;K02867;K02867;	K01421K02867K02867K02867K02867K02867K02867K02867K02867K02867K02867K02867K02867K02867K02867K02867K02867K02867K02867K02867	22.0	38.0	54.0	32.0	5.0	13.0	16.0	8.0	2.0	14.0	56.0	8.0	18.0	54.0	76.0	20.0
k99_257537_1	PF06207;				0.0	4.0	8.0	4.0	0.0	2.0	3.0	0.0	0.0	4.0	14.0	0.0	0.0	2.0	8.0	2.0
k99_138451_1	PF18318;		K01915;		2.0	18.0	50.0	12.0	0.0	9.0	24.0	5.0	0.0	6.0	20.0	4.0	0.0	16.0	44.0	12.0
k99_195984_4	-;	PF00936;			0.0	0.0	2.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
H0YDG4_k99_113873_15_k99_210569_23_k99_22531_16_k99_258566_9_k99_29907_2_k99_42275_4_k99_4835_1_k99_76988_1	-;PF02421;-;-;unclassified;PF02421;PF02421;PF02421;PF09269;		K03979;K03979;K03979;K15334;K03979;K10277;K03979;K03979;K03979;K03979;	K03979K03979K03979K03979K03979K03979K03979K03979	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	6.0	4.0
k99_108388_1_k99_110006_2_k99_128680_1	-;PF13685;unclassified;		K17866;K00002;K04072;K00380;K11173;K13954;K01125;K01027;K17866;K00002;K04072;K00380;K11173;K13954;K01125;K01027;K17866;K00002;K04072;K00380;K11173;K13954;K01125;K01027;	K04072K04072K04072	82.0	12.0	22.0	60.0	15.0	2.0	5.0	17.0	10.0	6.0	20.0	24.0	40.0	8.0	14.0	52.0
k99_106000_1_k99_80598_17	-;PF14057;	PF14057;			44.0	220.0	396.0	116.0	8.0	91.0	161.0	21.0	8.0	60.0	236.0	26.0	28.0	212.0	410.0	50.0
k99_114066_4	PF13304;		K10010;K16963;K10000;K16960;K10041;K02071;K10008;K10004;K10038;K06857;K02068;K01990;K02065;K02030;K09810;K17076;K09972;K05773;K17063;K17074;K02029;K02028;	K02028	0.0	0.0	0.0	8.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0
k99_225431_19	PF00015;		K03406;	K03406	4.0	0.0	0.0	4.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	4.0
k99_113043_1_k99_240516_5	-;-;	PF00416;PF00416;	K00942;K02952;K00942;K02952;	K02952K02952	8.0	20.0	50.0	2.0	0.0	9.0	16.0	1.0	0.0	8.0	54.0	4.0	6.0	18.0	42.0	0.0
k99_105406_25_k99_131723_2_k99_132870_2_k99_134002_15_k99_146603_45_k99_159623_3_k99_169168_35_k99_183472_24_k99_1937_13_k99_197894_17_k99_210553_4_k99_222312_5_k99_223453_26_k99_229987_9_k99_234096_1_k99_234785_76_k99_26438_2_k99_30021_4_k99_41885_2_k99_49079_2_k99_53252_18_k99_55446_3_k99_55717_1_k99_66512_14_k99_68121_1_k99_73534_7_k99_92756_4	-;-;-;PF00483;-;-;-;-;PF00132;PF00483;-;-;-;PF12804;PF00483;-;PF00132;-;PF00483;-;-;-;-;-;PF00483;-;-;		K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;K20427;K05380;K02286;K02096;K00703;K00975;K02290;K00973;K05378;K05379;K01214;	K00975K00975K00975K00975K00975K00975K00975K00975K00975K00975K00975K00975K00975K00975K00975K00975K00975K00975K00975K00975K00975K00975K00975K00975K00975K00975K00975	2.0	24.0	32.0	52.0	0.0	8.0	14.0	17.0	0.0	10.0	32.0	24.0	2.0	20.0	40.0	62.0
k99_182519_85	-;		K02838;	K02838	0.0	4.0	8.0	12.0	0.0	1.0	1.0	5.0	0.0	2.0	10.0	2.0	0.0	4.0	4.0	24.0
k99_195563_69_k99_62765_4	-;PF00297;	PF00297;PF00297;	K02906;K02906;	K02906K02906	0.0	4.0	6.0	0.0	0.0	1.0	2.0	0.0	0.0	2.0	6.0	0.0	0.0	4.0	4.0	0.0
k99_153621_18	-;	PF00528;PF00497;PF00005;	K17073;	K17073	0.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0
k99_124612_1	-;		K17866;K00002;K04072;K00380;K11173;K13954;K01125;K01027;	K04072	0.0	20.0	58.0	46.0	0.0	4.0	16.0	2.0	0.0	12.0	54.0	6.0	0.0	16.0	52.0	30.0
F8VY04_F8VZG5_F8W1A4_G3V213_H7C505_P54819_Q5TCS8_k99_100275_2_k99_108014_23_k99_108919_2_k99_121785_35_k99_129456_12_k99_133797_5_k99_135358_2_k99_139651_24_k99_149872_1_k99_153620_23_k99_154721_64_k99_172242_3_k99_172346_11_k99_17828_2_k99_182994_55_k99_18381_10_k99_187143_2_k99_188864_1_k99_189374_12_k99_189469_2_k99_189874_2_k99_202488_140_k99_209637_10_k99_211676_61_k99_21216_18_k99_224830_20_k99_232091_2_k99_251252_13_k99_257073_69_k99_26031_22_k99_28699_1_k99_33533_18_k99_42251_18_k99_60600_2_k99_64624_2	-;-;PF05191;-;-;-;PF05191;PF13207;-;PF17213;-;-;PF17213;PF05191;-;-;PF05191;-;-;-;PF05191;PF05191;-;-;-;-;-;-;PF17213;-;-;-;-;-;-;PF01078;-;-;PF17213;-;-;PF05191;	PF00406;PF00406;PF00406;PF00406;PF00406;PF00406;PF00406;	K00939;K00939;K00939;K00939;K00939;K00939;K00939;K00939;K00939;K00939;K00939;K00939;K00939;K00939;K00939;K00939;K00939;K00939;K00939;K01939;K00939;K00939;K00939;K00939;K00939;K00939;K00939;K00939;K00939;K00939;K00944;K00939;K00939;K00939;K00939;K00939;	K00939K00939K00939K00939K00939K00939K00939K00939K00939K00939K00939K00939K00939K00939K00939K00939K00939K00939K00939K00939K00939K00939K00939K00939K00939K00939K00939K00939K00939K00944K00939K00939K00939K00939K00939	6.0	30.0	88.0	34.0	0.0	8.0	27.0	12.0	2.0	10.0	66.0	4.0	4.0	28.0	84.0	40.0
k99_233531_3	-;	PF00573;	K02926;K16193;	K02926	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	12.0	0.0
k99_195131_2_k99_237481_6	PF03952;PF03952;		K01689;K01689;	K01689K01689	4.0	2.0	14.0	26.0	0.0	1.0	6.0	10.0	2.0	4.0	18.0	14.0	0.0	2.0	14.0	28.0
k99_149501_1_k99_149529_1_k99_187403_14_k99_208360_3	-;PF00370;-;PF00370;		K00854;K00854;K00854;K00854;	K00854K00854K00854K00854	2.0	4.0	2.0	4.0	0.0	2.0	1.0	0.0	0.0	4.0	12.0	2.0	4.0	4.0	2.0	6.0
k99_251719_9	PF10022;				0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k99_119747_1_k99_252280_1_k99_74160_2	-;-;-;	PF00623;PF05000;PF04983;PF04998;PF04997;PF00623;PF04983;PF04997;PF00623;PF04983;PF04997;	K03046;K03043;K13797;K03046;K03043;K13797;K03046;K03043;K13797;	K03046K03046K03046	38.0	30.0	48.0	40.0	3.0	11.0	16.0	19.0	8.0	8.0	38.0	10.0	18.0	22.0	44.0	44.0
k99_237764_22	-;				0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
k99_81614_2	-;		K03149;	K03149	0.0	4.0	4.0	2.0	0.0	1.0	2.0	0.0	0.0	4.0	2.0	0.0	0.0	2.0	4.0	2.0
k99_105204_2_k99_206822_1	PF01012;PF01012;		K03521;K22431;K03521;K22431;	K22431K22431	6.0	26.0	32.0	6.0	2.0	15.0	17.0	0.0	2.0	4.0	14.0	0.0	6.0	40.0	60.0	0.0
k99_223549_106	-;				0.0	18.0	16.0	8.0	0.0	5.0	7.0	3.0	0.0	4.0	10.0	2.0	0.0	14.0	16.0	10.0
