ProteinSubgroup	MQ_DB2Metagenome_GUT_10	GP_DB2Metagenome_GUT_08	MQ_DB2Metagenome_GUT_08	GP_DB2Metagenome_GUT_10	GP_DB2Metagenome_GUT_09	MQ_DB2Metagenome_GUT_06	MPA_DB2Metagenome_GUT_09	GP_DB2Metagenome_GUT_06	MPA_DB2Metagenome_GUT_08	PD_DB2Metagenome_GUT_08	PD_DB2Metagenome_GUT_06	PD_DB2Metagenome_GUT_09	PD_DB2Metagenome_GUT_10	MQ_DB2Metagenome_GUT_09	MPA_DB2Metagenome_GUT_06	MPA_DB2Metagenome_GUT_10
6b38d1d6-b91a-4d13-8420-ff5dcb92c946	6	2	0	12	2	0	0	0	1	0	0	2	10	0	0	6
f388b1a4-9262-4c29-97c9-59e6291071d3	2	14	4	24	26	0	0	8	1	12	6	26	18	14	0	0
8ea6b5c9-d01f-4ff1-addc-d916139cde6a	10	18	8	26	66	4	16	10	5	16	4	56	22	38	3	9
3366b5d1-e1eb-494e-8986-db282ef5a4df	10	192	78	50	390	10	114	24	56	212	12	416	38	302	4	17
d6ed0598-d2cf-49a5-8b87-dbd4bb9bcfb5	0	2	0	2	2	0	0	8	0	0	4	2	0	0	0	1
f9b8b2a6-707d-41f7-a33e-ea4fc9823b7e	4	2	2	2	0	0	0	0	0	2	0	2	2	0	0	1
b4ae22b3-e419-4662-ab08-3cef4ba1c582	4	4	4	8	12	2	2	4	2	2	2	4	8	12	1	4
66dad2b3-4c64-422a-b374-cdd529f1e756	0	2	0	0	0	0	1	0	2	0	0	0	0	0	0	0
96449928-9e25-4da9-a913-06d5d46355cf	12	14	8	16	30	6	6	30	1	14	16	22	16	34	7	4
de7f0482-9985-45dc-96cc-dee8b522692f	0	2	2	2	0	0	0	0	0	2	0	0	0	0	0	0
834d0191-625a-41ff-99d4-c050ff485b19	0	12	2	6	26	0	12	10	2	12	8	26	6	14	1	2
16ab9e53-663b-408c-9cae-d5427bcb5d66	0	2	8	10	8	0	4	2	2	2	2	10	10	10	1	2
a481dc91-bb31-4683-ba87-5077051bb3d8	10	10	6	28	10	0	5	4	5	18	2	22	22	14	0	5
054706b9-b145-4b51-98b3-d0ac48921124	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0
1afdcef6-4cb4-4796-8643-9f797ce49abb	0	0	2	6	0	0	0	0	0	2	0	0	0	6	0	1
1d6bdc7c-14e3-4fb2-88b7-a65d325fecb7	4	16	6	22	26	0	8	4	4	28	2	44	28	30	0	5
347ba215-b7c4-4636-8a39-0492ed2aec84	18	22	12	26	52	20	16	110	6	26	62	58	44	56	24	11
d0a31200-3ae6-4096-bec1-cdfa1dfeed08	62	136	54	296	284	20	102	88	51	124	52	268	236	218	17	65
a3ccce81-1df0-44de-ae36-96bd9cf94ec7	10	62	24	26	108	2	27	18	14	78	8	134	34	106	3	10
6a69559b-4236-4ab8-9e73-384e16950df1	0	16	4	2	28	2	12	14	4	14	6	28	0	16	2	1
5bd560f5-65d2-4e2f-b493-a928d3ab6a74	32	0	0	56	0	4	0	16	0	0	8	0	56	0	3	28
b5350ec1-e0c6-4778-93b2-1c6417bf9387	0	0	0	2	0	0	1	0	1	0	0	0	0	0	0	0
3ecd8909-6561-4256-aec7-cc6f245f25af	0	14	6	0	24	0	5	0	2	18	0	28	0	26	0	0
64543bd7-f10c-41f0-88f2-fb12f67ffbb4	0	2	2	2	4	0	1	0	1	4	0	2	0	4	0	0
2aa8107b-d4eb-4b35-b69f-6b88bf12ecc1	6	32	8	22	64	6	24	42	9	22	18	66	14	38	6	5
690e75d7-d8ce-4d00-9172-33d0ce94dfab	8	6	2	10	4	0	0	0	1	4	0	0	16	0	0	0
3f608181-b324-49cc-ba33-94852b2e5ed8	2	0	0	8	0	0	0	0	0	0	0	0	10	0	0	4
56ba32ed-efd7-49b7-8f4b-0d50b891df1d	0	18	2	0	24	0	10	6	2	12	4	22	0	8	0	0
f9dccad7-551b-48f9-9a2a-70df06c09000	10	18	6	16	24	0	10	18	6	18	10	24	8	8	3	3
c31b600a-bc4e-4bf9-b71d-fd475a151544	0	0	0	2	6	0	3	0	0	0	0	0	0	0	0	0
a9ccf60d-8ab4-413d-a2ff-f7c66d2f5ae9	6	10	6	14	14	0	7	0	5	10	0	12	12	16	0	7
16829d51-46de-4c86-8bed-51820d2a798a	10	4	2	22	8	0	4	4	2	4	2	8	30	10	1	2
f509f3b5-3d54-409f-8b64-7c79d6141975	0	0	0	0	6	0	1	0	0	0	0	2	0	0	0	0
36830e93-4fbd-4a0a-90db-e9e8163ca0ee	0	4	4	2	4	0	2	0	2	6	0	12	2	6	0	0
33becf1e-0dda-4206-9f28-db464058f143	0	2	0	8	2	0	0	0	2	0	0	0	0	0	0	0
82b906f6-094f-414c-bbdd-65d2267af9a0	8	12	10	20	28	0	12	4	3	14	2	48	24	28	2	11
2402a1ad-d1ae-4a4b-81b3-d7393a384402	6	10	8	14	16	0	10	0	6	18	0	24	10	26	0	3
ba83efc8-7ed1-4fac-8913-5cccbddc3f9a	2	8	12	12	10	0	6	0	4	14	0	34	14	22	2	4
d50b4060-9a02-438c-803e-6b3aeffcf5ab	0	2	6	0	20	0	7	0	1	8	0	16	0	16	0	0
64647182-9d1a-438b-afbc-215f448fbd8c	8	0	0	4	6	0	3	0	0	0	0	0	6	0	0	3
308300f1-75e9-45d6-959e-66a22d1b346a	4	10	6	16	16	0	5	0	2	30	0	36	14	24	0	8
30f8138e-ac7e-4c8e-b7e3-060c98289407	14	22	14	38	52	4	11	18	8	26	10	56	56	44	4	17
eb518043-c620-4c01-9f99-dfe63d407b3f	8	0	2	16	4	0	2	0	0	0	0	2	16	4	0	8
233fe3e4-fd1d-458b-bec1-ce365182f9fb	4	12	10	8	16	0	10	0	6	18	0	22	0	26	0	0
fa57dfba-9f25-4620-97d9-23e020169d99	0	2	2	0	12	0	5	0	1	2	0	10	0	18	0	0
95635eed-b24b-4365-9698-6a9adb519df8	8	14	10	8	16	0	4	0	5	12	0	12	8	30	0	4
0a8995ca-75f4-41c2-89c7-c814f19a9e6a	0	16	8	2	8	2	3	4	4	12	2	6	0	4	1	0
e45b1736-01a7-4f43-b5d3-d4a5c4223f1d	110	78	30	280	134	20	57	266	32	56	104	122	210	98	54	98
67928579-4dfd-47d9-afa7-4655667d59b3	22	60	22	66	70	2	23	12	19	64	8	90	58	72	3	23
c5a230a6-ab54-4609-982f-cfcc79b00b71	8	10	8	30	6	0	4	0	5	30	0	28	28	22	0	12
085d8932-b3dd-46a7-bb36-313850b4f766	2	4	0	18	0	0	0	4	0	2	2	0	16	0	1	3
1c039e47-8658-4ef2-bb7f-f36415ec256f	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
c26e3a10-a77d-4820-ae54-04f86cb289dc	0	2	0	0	6	0	3	0	0	0	0	0	0	0	0	0
2196ada2-c7ae-424e-a33a-11a089b2d5e5	20	62	20	74	74	4	29	16	22	72	12	108	72	60	4	29
dc21dff4-887a-44f6-ab62-05ab4810ce89	4	12	6	14	32	2	9	4	4	12	0	30	20	32	0	5
6abc92ea-9703-4eb4-81df-7b8cc1a63c22	8	70	34	44	152	2	34	22	15	88	12	176	32	126	4	10
0ea9718b-4f37-4943-a608-94c4be75f0af	12	10	6	28	28	0	8	12	4	14	12	32	36	32	3	12
79506fa2-68d6-4a0c-9c8b-771275dd4994	4	12	4	14	28	0	6	8	2	14	8	34	20	28	2	5
f2128756-f9ab-488e-a8a0-3c0a9947b801	0	0	2	6	0	0	0	0	0	0	0	0	0	4	0	0
9f465d66-4144-4a8d-bbaa-26209274ed2a	0	6	0	2	10	0	0	4	1	2	2	2	0	0	0	0
98cce132-98ef-442f-9a9e-55e58ff8c142	8	8	12	18	6	2	10	2	8	12	2	16	10	16	2	8
588eecfa-6811-4679-baaa-49f3c8d1c0e8	16	30	8	54	56	8	24	134	11	22	96	58	46	38	36	21
53a247c6-0811-4a61-909d-55db10ef8f8b	4	0	0	4	0	0	0	4	0	0	4	0	28	0	0	2
62a5d3f1-5e44-40ea-bb4b-eb0014430db3	0	6	4	2	6	0	1	6	2	4	2	6	2	12	0	1
7ee97aac-bcd4-4c31-a97f-bd34f7761e1b	2	0	0	4	6	0	3	0	0	0	0	0	8	0	0	2
f9b70548-d32c-44a9-a3c3-60067ee32a21	0	0	2	2	4	0	0	8	0	0	2	2	0	4	0	1
f8ba4037-83bb-48bd-a5a5-0edbdb5aed8d	0	8	4	4	8	0	2	0	1	0	0	6	4	10	0	0
d677a925-ca92-4890-ae9b-456a5d768f41	18	56	18	66	62	2	22	12	17	64	8	86	58	44	3	25
41c73e4a-ff36-4fcc-b06b-15ed7d32345c	12	10	2	32	8	2	2	0	2	4	0	2	24	2	0	0
28cc6715-3e89-471c-9f39-4b8d24ffb5b1	0	0	0	14	0	0	0	0	1	0	0	0	2	0	0	2
aa8978e2-ecdd-4ecb-babd-3c5d9ee37bc3	26	54	20	74	64	2	23	12	18	60	8	88	60	60	3	22
2ad9fd66-3f3a-44be-8f05-cfaded86d448	0	2	2	0	0	2	0	4	1	6	6	0	2	0	1	0
82e12a86-c135-422d-9327-1b5a137735ff	8	4	2	14	12	2	1	16	1	4	14	10	28	6	3	7
28800802-cd9a-4569-bdf0-3f208e04a310	16	60	24	62	64	2	24	12	19	68	8	88	50	58	3	22
905dda5c-dfbd-4cb8-8091-2763d3f7454f	6	30	24	28	34	2	16	4	14	56	2	54	26	36	1	12
407b24c3-4755-46da-8035-5374a5715f77	4	6	6	10	16	2	4	4	2	6	2	16	10	18	1	4
9a388a4f-d7b1-48ec-b300-bdad2444369b	0	2	2	0	6	0	3	0	1	4	0	12	0	8	0	0
4088a8e2-8feb-40d3-ba4b-966bfbb50d76	0	0	0	0	0	0	0	0	0	4	0	4	2	0	0	0
8b16a034-410a-468f-af0c-286120c8f6be	12	20	12	34	76	6	22	14	8	18	4	60	42	48	3	14
fd350bae-6157-4fb2-a163-ca58316557d3	4	20	10	30	68	6	17	14	7	16	4	48	34	46	3	12
c7956847-210f-4740-afbf-b0fdb43b3ef3	14	2	2	26	0	0	0	4	0	0	2	0	28	0	1	2
cfdf3104-d680-4a91-b2e6-1d7b56cd7f87	8	14	8	18	40	4	7	10	6	12	2	32	14	22	2	7
82f6aeba-7b5a-41e7-8d3f-967739de3223	0	2	0	8	2	0	1	0	1	2	2	0	4	0	0	4
54073fd9-02ed-4e92-91f1-930d718ce9f5	2	4	2	2	12	0	4	0	1	2	0	20	2	12	0	1
76461135-77b6-4736-9a61-38d188eed24f	4	0	0	12	0	0	0	0	0	0	0	0	30	0	0	4
a05c5f62-a2eb-4f16-8193-fc31a1876c3f	16	12	8	42	38	6	10	8	5	12	4	30	40	48	1	19
80fcda2b-cb0a-41b1-8147-ee61f0f58cda	24	0	0	34	4	0	2	0	0	0	0	8	48	4	0	7
b1d8b298-d9c8-4652-b8be-90ddcaa90dd3	16	10	6	14	18	2	3	8	3	8	4	14	14	16	2	7
5f4ef2ce-d103-473d-9e60-adaaefff5bf0	8	20	10	36	60	4	12	18	7	24	10	66	48	56	4	15
70865a2f-da4f-425a-aa49-0f0104772933	0	2	0	10	0	0	0	0	0	2	0	0	10	0	0	3
27279857-d319-4d08-8d4e-3bcf58f1f7f7	0	4	0	8	2	0	1	0	1	2	0	0	4	0	0	4
95b6ccd6-27a1-4b43-b4d3-eccb2db319ce	16	12	6	14	24	2	3	8	3	10	4	24	14	20	2	7
3e7c60ff-d411-4e56-b96d-5d9aac51ce5c	4	24	4	4	40	2	13	10	6	26	4	48	4	24	1	1
a4b9a288-45b8-4b01-adbd-760f730401bf	6	2	2	12	6	0	0	0	0	2	0	6	14	0	0	5
7a084a25-f29c-4a86-8026-58af581580e0	14	14	4	46	32	2	12	8	6	18	6	46	44	16	2	18
ca2426a9-203d-4614-9fb0-d3dde23dd1c4	0	2	0	8	0	0	0	0	1	0	0	8	6	0	0	3
ba9365b1-58bb-4ed5-9ebb-2db866d2ee86	0	2	2	6	2	0	1	0	1	26	0	30	0	4	0	0
4e277d6a-bb2d-44bc-be76-d3fab4fb105f	2	4	2	6	6	6	3	12	1	2	8	6	8	2	1	3
b2340127-6591-4510-b613-d89b7bd25699	22	8	4	90	22	2	10	38	4	10	16	28	82	16	10	33
6250d5b6-81ca-4866-ab30-f3ad71cdafc3	2	4	2	6	4	0	2	0	2	2	0	4	4	2	0	3
fdf61ccf-670c-4957-a219-f81fff6a8cdc	0	2	2	2	0	0	0	0	0	2	0	0	4	0	0	0
b295f9d0-ff54-4be7-a086-4de2b5edb562	16	38	10	50	48	4	19	12	12	46	10	68	52	28	3	18
763ad055-bb16-42ea-bd57-6c4b3c54980e	0	2	4	0	6	0	1	0	0	2	0	6	0	12	0	0
9ab579d0-1dd2-474d-b641-572137600b57	24	88	34	78	194	6	70	22	26	74	16	166	78	154	4	19
de0f7604-467e-4d86-8085-2e038c406863	12	8	4	34	10	0	1	0	2	4	0	2	28	0	0	2
5c065625-2522-4219-8c25-f784cb22515d	4	22	8	8	30	0	13	10	6	20	8	28	6	20	1	2
ac439ad8-34fd-444a-8a42-f066e50d15f9	18	14	10	48	28	0	11	0	5	36	0	48	80	48	0	18
fba4bb1f-4713-4b1c-9af9-78e2861cbea0	2	0	0	6	0	0	0	0	0	0	0	0	4	0	0	3
c35ac2fe-e4b1-4376-a570-886cd4bd8c32	2	10	6	12	10	0	7	0	6	14	0	22	10	22	0	2
cccfbd47-3c1c-46b4-b393-1d69fcfd7fc1	4	2	4	10	6	0	1	0	1	2	0	4	8	12	0	2
f8c681ab-2cd2-4ab8-a8cc-45a4a095913a	2	6	2	6	22	6	10	20	4	8	8	30	8	22	3	3
6d985a0b-a49b-4668-838a-cdbfde4989ce	0	10	8	0	16	2	9	4	6	8	2	12	0	28	1	0
210edefb-f3dd-45f2-b1d6-79b0ebab2f68	4	10	6	8	18	0	8	2	3	8	2	30	8	18	0	3
80dc0f32-e7e0-4849-82a4-e894679156ed	0	2	2	0	12	0	0	0	0	2	0	6	0	12	0	0
a92d396d-1e80-4d6d-8d9c-43399cdc728a	2	2	2	4	12	0	5	0	1	2	0	8	4	8	0	0
428da5a8-28ad-4aaf-8483-7657b42b507e	0	10	4	2	20	0	5	0	1	14	0	20	2	18	0	0
5ea5d9f1-17e9-4c31-a532-3d9d6e878677	12	10	4	36	12	2	3	0	3	4	0	4	26	2	0	0
b2fcae78-5284-4828-82bf-7772033e05e1	0	0	0	2	2	0	0	0	0	0	0	0	2	0	0	1
61eb712e-119e-496b-b974-1af11b43febe	8	4	8	20	24	0	10	24	1	12	16	46	24	24	5	11
35e5690f-4e6c-4fbf-967e-3eed526c72c8	2	2	0	10	0	0	0	4	0	0	4	0	18	0	1	1
e45c1c82-554d-48c3-8c9b-a9996dced93c	20	26	18	30	40	0	10	4	8	22	4	30	6	56	0	4
02b8489a-984e-4593-8414-52f193067b2c	46	60	22	136	86	16	39	192	25	40	76	74	118	74	35	56
4cc6336f-3935-427b-b1de-8ea269dcad36	6	2	0	22	6	0	1	0	1	2	0	0	14	4	0	6
a6c451fa-08d7-44aa-96a1-f6e4fbe4ddf8	16	26	16	52	70	4	20	16	11	28	4	72	54	62	3	21
eaa97af2-9db5-45c2-b9e4-4c91e124fedc	22	14	6	68	14	0	5	4	4	12	2	8	54	10	1	20
244a53a5-f984-4f00-8b2d-30b99a4b77b3	4	20	10	24	52	4	11	18	7	20	10	48	36	42	4	10
8809d398-d3bf-41a4-8a31-9062a218957d	6	14	6	30	36	4	7	6	3	12	4	28	16	34	2	6
1917b30f-270b-4370-8d76-805545bad3e4	6	4	2	12	10	6	5	46	2	4	22	10	12	6	10	4
13dda610-dcee-4fb6-b199-4c671b3bc71d	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0
6d805de3-11b7-4d6d-9271-d813c3bb978f	12	50	18	44	56	2	22	8	16	56	6	86	36	52	2	12
7f40118b-115e-4188-8c2f-61f12fb041a8	26	0	0	32	4	0	2	0	0	0	0	8	48	4	0	9
c60a9801-2fef-4ef3-9759-19316df7b115	12	12	10	34	10	0	7	4	8	22	2	20	28	22	0	5
354d4092-542e-41ba-a748-34d9a1da19ac	4	2	0	12	0	2	0	26	0	2	18	0	6	0	5	3
2cc49859-2234-45fa-a95f-691e880aefe6	16	32	8	48	42	2	12	8	8	40	6	56	60	24	2	19
986d91fb-d67a-4937-b533-182b518ea46b	4	16	6	12	36	0	7	12	2	22	8	48	20	40	3	5
dc0091dc-224d-4d69-8d73-b560bde8c4c0	8	2	0	20	0	0	0	0	1	2	0	2	20	0	0	10
1104e419-ad5f-4fa7-b15a-fca5597af438	62	50	20	148	84	16	37	198	22	40	84	70	132	60	42	60
80569ed0-283c-45e0-a927-15e444d4ab32	2	4	2	6	0	0	1	0	2	2	0	0	6	0	0	3
12f126de-14b9-4da8-8a66-1ea120f533f4	14	22	12	46	80	8	25	16	10	20	6	64	40	52	4	17
f77de3c3-d49f-4e30-a1e0-f15fdc2ea51f	0	4	0	0	2	0	1	0	1	6	0	6	0	0	0	0
a6f54547-e263-4fcc-9ea2-52e7d90a425b	0	0	0	0	0	0	0	4	0	0	4	0	0	0	2	0
4810a303-0899-425f-a4cb-076baf7e24ae	20	0	0	28	8	0	3	0	0	0	0	0	24	0	0	7
e40250bd-a344-4d04-ad32-1dbd7b3ad3c5	8	2	0	22	0	0	0	0	1	2	0	0	10	0	0	3
c1760793-4e9f-4bfa-8a12-33cfd18dfcd2	0	0	0	0	14	0	4	0	0	0	0	12	0	2	0	0
d6281b3c-522d-49db-94ec-1b9426bada9f	0	0	6	0	0	0	4	0	0	6	0	26	4	8	2	1
124a3ec8-8701-4dde-84b0-974733261923	0	2	0	0	14	0	3	18	0	0	8	12	0	8	2	0
644027e9-c276-4a9d-ae14-e44cf1e7dc30	12	8	4	36	12	0	4	0	4	6	2	10	36	6	0	9
8e3cfb61-0ccb-4dc6-bea9-4ee07bcc90be	22	6	4	40	10	0	4	0	3	14	0	10	84	22	0	14
ebbdc613-823c-4398-9532-bd7d3c0f8273	0	2	2	0	4	0	0	0	0	4	0	0	0	12	0	0
ebfb6fe1-6635-480a-a43a-7032b1a64a8d	0	4	4	0	12	0	1	0	1	4	2	10	0	12	0	0
c8b452d4-13bc-4861-9b7c-95ed22713d66	0	2	2	0	0	0	0	0	1	2	0	8	0	0	0	0
516bf54d-4e94-45ec-ab4e-3ba3b0e83419	0	2	2	12	0	0	0	0	2	2	0	0	4	0	0	2
90c029cf-2f87-46bb-8c20-298fcbf0eb21	4	2	2	10	10	0	1	0	0	0	0	6	8	8	0	6
176e85e9-6c81-4306-af6f-a62798fe1d52	2	20	18	18	26	2	13	4	11	24	2	22	12	42	1	6
6c885a30-eb01-48c7-98c5-abf17265037e	0	4	4	0	10	0	2	0	1	8	0	24	0	20	0	0
c97b877f-5a4c-4acb-8f51-a048a09438b8	4	2	0	10	6	0	3	0	1	0	2	8	14	2	0	3
e44e419d-87fd-4264-945c-27a2ada30b35	22	52	20	70	68	2	24	12	17	58	8	92	60	54	3	28
93183285-abf7-4044-978b-523a9de95eed	16	12	6	18	14	4	6	12	4	12	4	22	18	18	2	9
bfc72274-b596-425d-ba22-da77afebdd6b	18	8	4	18	14	2	3	8	2	4	4	6	18	10	2	9
6033579e-e7ed-4390-9a8d-fbb80a5f2b48	76	54	22	196	116	14	50	230	22	46	86	116	150	84	47	68
e2694c1c-4aba-425c-84f5-1387a89e0b8e	60	8	4	130	22	2	10	42	4	10	14	28	86	16	10	39
90ef340d-2c7b-4065-8738-949378eb6f68	0	2	2	0	6	0	0	0	0	2	0	4	0	0	0	0
15cf8899-8f6f-4b9d-b8c3-68501c43d5c2	68	130	60	218	292	12	118	102	55	116	44	292	144	224	23	52
ea928062-a254-49d6-b82f-6ac8e11f2b8d	8	4	2	24	10	0	3	0	1	4	0	6	18	10	0	6
121d992c-e591-44c1-bc32-9bdbf07d67b9	24	14	6	48	30	2	10	12	6	16	6	18	32	22	2	9
e105ab8c-8d09-4a61-8686-52f60fa8fd3b	18	10	4	34	26	2	8	8	4	8	4	10	20	16	1	3
ab028c59-342c-47cd-a26d-1a8b93b51713	0	2	0	2	2	0	0	0	1	2	0	2	2	0	0	0
568ac6e3-1506-4b13-9aec-f49cb4cb97d1	2	12	8	10	28	0	10	0	5	10	2	20	0	18	0	0
5c054c76-b4dc-4c7f-8fa2-83e04b3f714f	4	18	10	12	38	2	11	4	6	16	2	26	12	28	1	5
ce77f079-245c-48e9-a4b6-f42892aea248	0	32	14	0	84	2	32	10	10	26	6	94	0	86	2	0
9fe66399-e660-40b5-be23-d1bbafeb99bb	2	6	2	6	10	0	4	8	2	4	6	8	8	10	2	1
ef5a673b-2f2f-498e-a9aa-5e653b6a5bc2	6	8	2	16	6	0	4	0	3	8	0	10	16	12	0	7
dd3bf3e0-043d-4baa-b38d-bbd5a87f812e	2	14	6	2	14	0	3	0	3	8	0	12	0	16	0	0
107f00b3-ebb8-4423-a4dd-8f043d5ab620	2	14	8	4	38	2	17	4	6	18	8	62	4	42	1	1
0ff1dcca-94c8-432d-ae99-fcc7ac6e5bbc	12	2	2	24	8	0	2	0	2	2	0	6	18	8	0	4
ccd2fe9f-27c5-4696-bd6f-67c18f48f71d	0	2	0	6	0	0	0	0	1	2	0	0	4	0	0	0
fb74677f-6eb9-423d-9982-b789c0041b53	48	94	44	162	190	6	63	20	28	112	12	216	152	176	4	59
27071544-88ad-426d-91d7-e01e02869f32	12	30	14	34	56	0	15	0	7	28	0	46	30	46	0	13
9ba02993-afd1-4a2b-8ed5-597b499b6c59	8	6	4	20	14	0	6	0	0	14	0	18	16	8	0	5
4720167a-84cf-4c85-89ac-671b85410e0b	6	20	10	32	42	2	13	8	7	22	4	36	26	46	2	8
c4db4e4f-74d3-44b0-970e-998123c4cedb	16	30	10	56	62	2	27	12	11	26	8	62	60	42	3	19
8f81e5a7-9acd-4a4e-ba35-7826ce21a91a	8	8	0	20	18	0	6	0	4	4	0	28	22	14	0	8
9835244a-4f82-4e87-8117-b38aacfe08b3	0	14	8	2	24	0	6	0	3	20	0	28	2	26	0	0
f467f3cd-8ac5-4dc3-8f5e-75b0fd542cf0	82	172	74	264	336	14	129	108	67	148	48	320	188	286	19	63
129af608-6ba8-41e8-a96e-d0454d75c173	22	96	38	70	232	6	84	30	34	102	20	278	62	202	5	17
381825c6-6cf4-4db7-99ce-8a09d1ac2815	0	12	4	0	16	0	5	0	1	16	0	20	0	18	0	0
d60e3f57-a85b-45d4-bad0-952a96c5d835	34	48	22	106	110	2	39	12	21	74	8	120	110	98	2	41
b98619e0-1b0b-48c6-b3c3-2b49ae088d95	4	12	6	20	34	0	14	0	5	26	0	56	24	32	0	6
3e3319e3-1c00-42cb-98e5-fc87e1536bc7	44	52	18	188	58	8	22	28	20	52	24	60	236	46	5	55
48db3464-4ed7-4714-8098-b61cfa26c6ba	0	10	6	0	18	0	5	0	1	16	0	22	0	20	0	0
5c4529c3-38c0-40f6-8ec0-845000e26a45	0	2	0	2	0	0	0	0	1	0	0	0	2	0	0	1
13247477-5e1f-4920-b0f2-bd9450cd1795	14	6	2	32	16	0	6	0	1	12	0	20	30	8	0	9
abea4e71-21a4-4b69-8eab-88f80e5ccf23	2	18	8	28	20	2	13	10	6	14	10	32	2	24	2	0
b370bfcf-d91e-4303-8fda-ca1522316828	8	28	8	34	54	2	24	18	11	26	10	48	30	50	4	14
ccb434cc-a976-4b81-8ef5-45133c6c2a43	0	0	2	4	0	0	0	0	0	4	0	0	2	0	0	1
d0946dd2-8005-4f98-9a9b-6e2a9fa1191e	14	32	12	42	54	4	19	16	9	38	10	62	36	38	3	12
f6afad0f-5642-486f-a8d4-7f8900b8dccf	4	32	14	38	80	2	30	8	11	38	8	122	32	74	1	9
5be23208-5502-4a68-b771-d971dddabdbc	74	138	64	312	260	24	99	108	49	128	54	276	236	240	20	59
5604a1b5-d274-44e8-9b83-5f9e0f53df85	8	60	24	46	128	4	43	18	17	68	12	182	36	134	2	11
53f96fcb-027f-4b2c-b7ff-caa707387c59	4	12	8	18	28	0	11	0	7	18	0	30	20	22	0	5
7b255c8d-cbc1-4f69-a54b-0e4e45fa774a	0	4	8	8	12	4	9	8	3	6	4	16	4	22	2	1
4e46e11e-c73d-4fa4-afd0-6984ddab4854	14	4	2	40	26	0	5	4	1	2	0	24	26	18	1	10
052ec6a8-632f-4695-b897-961ecd4c37c9	10	0	0	22	8	0	1	0	0	0	0	8	12	6	0	4
bf90fa35-a608-4305-8ffe-786d81b70937	10	0	0	26	4	0	1	0	0	0	0	4	16	0	0	5
47541c94-a169-4993-a689-8673a90f8d1e	4	10	6	4	16	0	6	4	4	8	4	24	8	24	0	2
8c14dacf-b2c7-40df-926a-86b39143194d	0	14	4	4	34	0	6	0	1	14	0	34	6	32	0	1
0979ec3b-6309-4735-9827-5b482a149354	4	0	0	14	10	0	5	0	0	8	0	14	16	10	0	3
98ff19c0-fc39-43b3-bbba-e4e5f023cd22	28	112	42	94	242	6	87	34	39	122	22	288	82	210	6	30
0b972c69-cfe2-41b0-bdd3-f18fbc7a1b18	22	6	2	38	16	0	7	0	3	6	2	24	48	10	0	15
1dcc02e1-a0e8-4a57-93b0-0f0edf7e44ea	44	80	34	168	142	26	41	122	25	76	78	140	180	102	18	47
ff37a1f2-12e0-4310-a26d-4f8f0921c3bb	0	0	0	8	8	0	1	0	0	0	0	12	8	8	0	1
2f85d0fe-f571-496f-b10d-4b2adc3f3507	30	36	22	70	78	6	27	20	14	60	8	98	58	68	4	21
e311ea20-e1e5-4017-b17b-45df52a483fe	18	82	30	54	162	2	55	4	28	124	18	238	40	136	2	12
b1b2e499-b57b-4ada-b68c-59de6bafe424	8	2	0	24	12	0	5	0	0	8	0	14	38	10	0	4
d10dbf2d-9b96-41fc-9322-5d84e1c0f7d1	16	54	28	22	134	2	49	18	18	68	14	184	34	144	3	7
3b95bfdb-0044-458c-8109-a1a026560edc	4	16	8	12	22	0	5	0	5	10	0	14	10	24	0	3
ef480442-34a9-4898-b8ce-e4fd43e870b6	0	0	0	4	0	0	0	14	0	0	8	0	2	0	4	0
bd30f5e3-7271-4f44-b0ef-b275043477b6	12	2	2	28	6	0	1	0	1	4	0	4	24	8	0	7
5bc5c5b3-afd4-4b9c-8d7f-0447380942bc	4	2	2	14	16	0	3	0	0	0	0	6	12	10	0	6
26664b7e-6ca1-4bf2-857f-d394ee51a840	28	88	36	76	200	6	78	30	31	90	24	240	62	190	5	24
89d8fb78-2499-4985-ac2b-72baf3814512	6	48	18	46	110	4	36	8	14	54	8	164	30	110	1	6
a88f3f72-fd87-4b90-83e3-5a1e9588ad22	44	118	54	134	282	18	105	114	42	116	50	296	82	214	21	35
7fc85d7d-1867-41a2-9d1f-061f7bfe4889	8	36	14	22	102	6	39	16	12	48	16	140	22	92	4	7
651bd71c-0310-4385-a622-04b76bca0e64	8	14	2	34	24	2	8	12	4	10	8	18	30	10	3	14
4d87e4d1-09d3-4417-b068-d3e434ef41ab	4	14	4	18	24	2	11	14	7	20	6	32	18	26	3	7
08aed2f6-b50f-403d-a0c2-463ec83a9d3b	4	14	4	18	26	2	9	12	5	10	6	22	18	26	2	7
79373e1b-984c-4d91-b4fd-5dd185d65374	8	28	16	16	72	2	22	8	9	34	4	100	16	78	1	4
369049dd-d6e4-4b3f-9146-5f77af85194d	8	58	22	34	142	6	50	20	20	66	14	180	24	112	4	11
6b7d5c22-4fb1-437b-a933-2a9c88af6c24	6	28	8	12	60	2	24	6	11	28	2	54	10	48	1	5
c38caa11-4eb3-40f3-948a-82cc477b935d	0	6	4	4	16	0	4	0	2	8	0	16	2	12	0	1
c4e4407c-abc2-4e7d-adf6-1df33eeed76b	18	14	6	38	30	0	14	0	5	26	0	64	36	28	0	13
